development_constraint_id,plan_type_id,generic_land_use_type_id,"constraint_type",minimum,maximum,lc,maxht
1664,1440,2,"units_per_acre",0,196.02,1,80
1665,1441,2,"units_per_acre",0,196.02,1,80
1666,1442,2,"units_per_acre",0,196.02,1,80
1667,1443,2,"units_per_acre",0,58.806,1,30
1668,1444,2,"units_per_acre",0,58.806,1,30
1669,1445,2,"units_per_acre",0,78.408,1,40
1670,1446,2,"units_per_acre",0,78.408,1,40
1671,1447,2,"units_per_acre",0,78.408,1,40
1672,1448,2,"units_per_acre",0,78.408,1,40
1673,1449,2,"units_per_acre",0,163.35,1,55
1674,1450,2,"units_per_acre",0,163.35,1,55
1675,1451,2,"units_per_acre",0,163.35,1,55
1676,1452,2,"units_per_acre",0,196.02,1,65
1677,1453,2,"units_per_acre",0,239.58,1,75
1678,1454,2,"units_per_acre",0,239.58,1,75
1679,1455,2,"units_per_acre",0,239.58,1,75
1680,1456,2,"units_per_acre",0,130.68,1,40
1681,1457,2,"units_per_acre",0,163.35,1,55
1682,1458,2,"units_per_acre",0,163.35,1,55
1683,1459,2,"units_per_acre",0,163.35,1,55
1684,1460,2,"units_per_acre",0,196.02,1,65
1685,1461,2,"units_per_acre",0,108.9,1,30
1686,1462,2,"units_per_acre",0,78.408,1,40
1687,1463,2,"units_per_acre",0,130.68,1,40
1688,1464,2,"units_per_acre",0,130.68,1,40
1689,1465,2,"units_per_acre",0,78.408,1,55
1690,1466,2,"units_per_acre",0,163.35,1,55
1691,1467,2,"units_per_acre",0,163.35,1,55
1692,1468,2,"units_per_acre",0,92.565,1,65
1693,1469,2,"units_per_acre",0,196.02,1,65
1694,1470,2,"units_per_acre",0,196.02,1,65
1695,1471,2,"units_per_acre",0,239.58,1,75
1696,1472,2,"units_per_acre",0,100,1,75
1697,1473,2,"units_per_acre",0,239.58,1,75
1698,1474,2,"units_per_acre",0,58.806,1,30
1699,1475,2,"units_per_acre",0,78.408,1,40
1700,1476,2,"units_per_acre",0,78.408,1,40
1701,1477,2,"units_per_acre",0,78.408,1,40
1702,1478,2,"units_per_acre",0,82,1,55
1703,1479,2,"units_per_acre",0,82,1,55
1704,1480,2,"units_per_acre",0,163.35,1,55
1705,1481,2,"units_per_acre",0,92.565,1,65
1706,1482,2,"units_per_acre",0,196.02,1,65
1707,1483,2,"units_per_acre",0,239.58,1,75
1708,1484,2,"units_per_acre",0,108.9,1,75
1709,1485,2,"units_per_acre",0,239.58,1,75
1710,1486,2,"units_per_acre",0,304.92,1,145
1711,1487,2,"units_per_acre",0,359.37,1,200
1712,1488,2,"units_per_acre",0,78.408,1,40
1713,1489,2,"units_per_acre",0,130.68,1,40
1714,1490,2,"units_per_acre",0,163.35,1,55
1715,1491,2,"units_per_acre",0,163.35,1,55
1716,1492,2,"units_per_acre",0,92.565,1,65
1717,1493,2,"units_per_acre",0,196.02,1,65
1718,1494,2,"units_per_acre",0,92.565,1,75
1719,1495,2,"units_per_acre",0,92.565,1,75
1720,1496,2,"units_per_acre",0,239.58,1,75
1721,1497,2,"units_per_acre",0,272.25,1,95
1722,1498,2,"units_per_acre",0,272.25,1,95
1723,1499,2,"units_per_acre",0,359.37,1,200
1724,1500,2,"units_per_acre",0,78.408,1,40
1725,1501,2,"units_per_acre",0,163.35,1,55
1726,1502,2,"units_per_acre",0,92.565,1,65
1727,1503,2,"units_per_acre",0,196.02,1,65
1728,1504,2,"units_per_acre",0,196.02,1,65
1729,1505,2,"units_per_acre",0,92.565,1,75
1730,1506,2,"units_per_acre",0,239.58,1,75
1731,1507,2,"units_per_acre",0,239.58,1,75
1732,1508,2,"units_per_acre",0,272.25,1,95
1733,1509,2,"units_per_acre",0,272.25,1,95
1734,1510,2,"units_per_acre",0,304.92,1,85
1735,1511,2,"units_per_acre",0,108.9,1,100
1736,1512,2,"units_per_acre",0,174.24,1,130
1737,1513,2,"units_per_acre",0,235.224,1,130
1738,1514,2,"units_per_acre",0,261.36,1,150
1739,1515,2,"units_per_acre",0,161.713,1,245
1740,1516,2,"units_per_acre",0,174.24,1,120
1741,1517,2,"units_per_acre",0,17.4,0.5,30
1742,1521,2,"units_per_acre",0,348.48,1,95
1743,1522,2,"units_per_acre",0,304.92,1,145
1744,1523,2,"units_per_acre",0,304.92,1,240
1745,1524,2,"units_per_acre",0,359.37,1,145
1746,1525,2,"units_per_acre",0,228.69,1,75
1747,1526,2,"units_per_acre",0,228.69,1,75
1748,1527,2,"units_per_acre",0,272.25,1,95
1749,1528,2,"units_per_acre",0,272.25,1,95
1750,1529,2,"units_per_acre",0,163.35,1,125
1751,1530,2,"units_per_acre",0,163.35,1,125
1752,1531,2,"units_per_acre",0,141.57,1,55
1753,1532,2,"units_per_acre",0,167.27,1,85
1754,1533,2,"units_per_acre",0,206.91,1,85
1755,1534,2,"units_per_acre",0,167.27,1,95
1756,1535,2,"units_per_acre",0,185.13,1,145
1757,1536,2,"units_per_acre",0,167.27,1,95
1758,1537,2,"units_per_acre",0,300,1,145
1759,1538,2,"units_per_acre",0,275,1,280
1760,1539,2,"units_per_acre",0,321.255,1,440
1761,1540,2,"units_per_acre",0,217.8,1,160
1762,1541,2,"units_per_acre",0,1012,1,280
1763,1542,2,"units_per_acre",0,350,1,240
1764,1543,2,"units_per_acre",0,250,1,240
1765,1544,2,"units_per_acre",0,175,1,85
1766,1545,2,"units_per_acre",0,275,1,320
1767,1546,2,"units_per_acre",0,217.8,1,160
1768,1547,2,"units_per_acre",0,130.68,1,65
1769,1548,2,"units_per_acre",0,130.68,1,65
1770,1549,2,"units_per_acre",0,130.68,1,65
1771,1550,2,"units_per_acre",0,167.27,1,85
1772,1551,2,"units_per_acre",0,167.27,1,85
1773,1552,2,"units_per_acre",0,167.27,1,85
1774,1553,2,"units_per_acre",0,175,1,95
1775,1554,2,"units_per_acre",0,74,0.85,60
1776,1555,2,"units_per_acre",0,48,1,65
1777,1558,2,"units_per_acre",0,83,0.95,70
1778,1559,2,"units_per_acre",12,67,0.85,35
1779,1560,2,"units_per_acre",18,106,0.9,45
1780,1561,2,"units_per_acre",48,176,0.9,70
1781,1562,2,"units_per_acre",0,56,0.85,50
1782,1563,2,"units_per_acre",0,48,0.9,60
1783,1564,2,"units_per_acre",6,12,0.55,35
1784,1565,2,"units_per_acre",8,18,0.6,35
1785,1566,2,"units_per_acre",10,24,0.7,35
1786,1568,2,"units_per_acre",12,48,0.7,35
1787,1572,2,"units_per_acre",0,58.7166,0.95,70
1788,1573,2,"units_per_acre",0,58.7166,0.95,70
1789,1574,2,"units_per_acre",0,58.7166,0.95,70
1790,1575,2,"units_per_acre",0,33.2724,0.9,35
1791,1576,2,"units_per_acre",0,24,0.7,50
1792,1577,2,"units_per_acre",0,24,0.75,38.3647
1793,1584,2,"units_per_acre",0,21.78,0.4,45
1794,1588,2,"units_per_acre",0,21.78,0.4,45
1795,1591,2,"units_per_acre",4,13,0.3,45
1796,1594,2,"units_per_acre",4,13.6,0.5,15
1797,1595,2,"units_per_acre",4,21.78,0.4,45
1798,1596,2,"units_per_acre",12,44,0.4,45
1799,1597,2,"units_per_acre",12,44,0.4,45
1800,1613,2,"units_per_acre",0,165,1,90
1801,1615,2,"units_per_acre",0,18,1,45
1802,1616,2,"units_per_acre",0,24,1,35
1803,1617,2,"units_per_acre",0,18,1,40
1804,1618,2,"units_per_acre",0,30,0.8,40
1805,1620,2,"units_per_acre",0,16,0.8,35
1806,1621,2,"units_per_acre",0,24,0.8,35
1807,1622,2,"units_per_acre",0,24,1,35
1808,1626,2,"units_per_acre",0,25.9173,0.8,35
1809,1627,2,"units_per_acre",0,25.9173,0.8,35
1810,1628,2,"units_per_acre",0,25.9173,0.8,35
1811,1629,2,"units_per_acre",0,25.9173,0.8,35
1812,1631,2,"units_per_acre",0,12,1,55
1813,1632,2,"units_per_acre",0,25.9173,0.8,35
1814,1636,2,"units_per_acre",0,28.2824,0.8,40
1815,1637,2,"units_per_acre",4,12,0.5,35
1816,1639,2,"units_per_acre",0,25,0.6,35
1817,1644,2,"units_per_acre",0,20,0.9,35
1818,1645,2,"units_per_acre",0,60,0.9,45
1819,1646,2,"units_per_acre",0,20,0.4,30
1820,1652,2,"units_per_acre",0,20,0.6,40
1821,1656,2,"units_per_acre",0,12,1,26
1822,1661,2,"units_per_acre",0,24,0.6,30
1823,1662,2,"units_per_acre",0,24,0.85,30
1824,1666,2,"units_per_acre",0,24,0.6,30
1825,1668,2,"units_per_acre",0,24,0.8,30
1826,1669,2,"units_per_acre",0,25,1,35
1827,1670,2,"units_per_acre",0,25,0.75,35
1828,1671,2,"units_per_acre",0,25,0.45,35
1829,1680,2,"units_per_acre",0,15,0.35,35
1830,1681,2,"units_per_acre",0,25,0.75,35
1831,1683,2,"units_per_acre",0,16.33,0.5,35
1832,1684,2,"units_per_acre",0,21.78,0.65,45
1833,1685,2,"units_per_acre",30,100,1,75
1834,1686,2,"units_per_acre",0,54.5,1,100
1835,1687,2,"units_per_acre",0,600,1,400
1836,1688,2,"units_per_acre",0,300,1,100
1837,1689,2,"units_per_acre",0,300,1,100
1838,1691,2,"units_per_acre",0,76.23,1,150
1839,1692,2,"units_per_acre",0,29.1287,1,75
1840,1694,2,"units_per_acre",30,23.6772,1,65
1841,1695,2,"units_per_acre",30,34.9165,1,85
1842,1696,2,"units_per_acre",25,17.424,1,35
1843,1697,2,"units_per_acre",0,21.78,0.65,45
1844,1699,2,"units_per_acre",0,12,1,35
1845,1700,2,"units_per_acre",0,17.5,1,35
1846,1701,2,"units_per_acre",10,29,0.5,35
1847,1702,2,"units_per_acre",14,58,0.5,35
1848,1703,2,"units_per_acre",22,116,0.65,150
1849,1707,2,"units_per_acre",10,14.5,0.5,35
1850,1708,2,"units_per_acre",18,43.6,0.65,60
1851,1709,2,"units_per_acre",14,29,0.5,35
1852,1710,2,"units_per_acre",22,58.1,0.65,150
1853,1711,2,"units_per_acre",30,200,1,80
1854,1712,2,"units_per_acre",0,29.04,0.5,35
1855,1713,2,"units_per_acre",40,300,1,85
1856,1714,2,"units_per_acre",0,150,1,65
1857,1715,2,"units_per_acre",0,300,1,90
1858,1717,2,"units_per_acre",0,22,0.75,45
1859,1721,2,"units_per_acre",0,14.5,0.75,30
1860,1724,2,"units_per_acre",0,14.5,1,45
1861,1725,2,"units_per_acre",0,60,1,35
1862,1727,2,"units_per_acre",0,22,1,35
1863,1728,2,"units_per_acre",0,14.5,1,35
1864,1729,2,"units_per_acre",0,14.5,1,35
1865,1731,2,"units_per_acre",0,120,1,45
1866,1732,2,"units_per_acre",0,34.9165,1,85
1867,1733,2,"units_per_acre",0,150,1,45
1868,1734,2,"units_per_acre",0,13.9022,1,45
1869,1735,2,"units_per_acre",0,22,0.5,45
1870,1736,2,"units_per_acre",0,65,1,45
1871,1738,2,"units_per_acre",0,60,0.5,45
1872,1739,2,"units_per_acre",0,40,0.5,45
1873,1740,2,"units_per_acre",0,65,0.45,45
1874,1741,2,"units_per_acre",0,35,0.9,65
1875,1742,2,"units_per_acre",0,65,0.45,45
1876,1747,2,"units_per_acre",20,43.56,1,120
1877,1748,2,"units_per_acre",0,16,1,40
1878,1752,2,"units_per_acre",0,36,1,57
1879,1756,2,"units_per_acre",0,36,1,45
1880,1760,2,"units_per_acre",9.6,12,0.6,35
1881,1761,2,"units_per_acre",13.5,18,0.6,45
1882,1762,2,"units_per_acre",16.8,24,0.7,45
1883,1764,2,"units_per_acre",31.2,48,0.7,45
1884,1767,2,"units_per_acre",0,24,1,67
1885,1792,2,"units_per_acre",0,12,0.4,35
1886,1798,2,"units_per_acre",0,30,1,0
1887,1799,2,"units_per_acre",0,30,1,0
1888,1800,2,"units_per_acre",0,60,1,0
1889,1801,2,"units_per_acre",0,45,1,0
1890,1835,2,"units_per_acre",0,150,0.9,65
1891,1849,2,"units_per_acre",0,12,1,0
1892,1862,2,"units_per_acre",0,16,1,0
1893,1867,2,"units_per_acre",0,26,1,0
1894,1879,2,"units_per_acre",0,24,1,0
1895,1886,2,"units_per_acre",0,87,1,60
1896,1909,2,"units_per_acre",0,25,0.75,35
1897,1910,2,"units_per_acre",0,261.36,1,403
1898,1911,2,"units_per_acre",0,261.36,1,403
1899,1912,2,"units_per_acre",0,261.36,1,403
1900,1913,2,"units_per_acre",0,261.36,1,403
1901,1914,2,"units_per_acre",0,261.36,1,403
1902,1915,2,"units_per_acre",0,152.46,1,70
1903,1916,2,"units_per_acre",0,152.46,1,70
1904,1917,2,"units_per_acre",0,196,1,230
1905,1918,2,"units_per_acre",0,196,1,230
1906,1919,2,"units_per_acre",0,196,1,230
1907,1920,2,"units_per_acre",0,200,0.75,300
1908,1921,2,"units_per_acre",0,40,0.75,100
1909,6,3,"far",0,1.75,1,35
1910,11,3,"far",0,2,0.7,40
1911,14,3,"far",0,1,1,25
1912,15,3,"far",0,1.2,1,35
1913,16,3,"far",0,0.7,1,12
1914,20,3,"far",0,0.5,1,12
1915,21,3,"far",0,0.75,1,12
1916,22,3,"far",0,0.7,1,12
1917,24,3,"far",0,0.75,1,12
1918,25,3,"far",0,0.5,1,12
1919,26,3,"far",0,1,1,12
1920,27,3,"far",0,2,1,24
1921,28,3,"far",0,2.5,1,30
1922,29,3,"far",0,2.5,1,30
1923,30,3,"far",0,2.5,1,30
1924,36,3,"far",0,1,1,45
1925,37,3,"far",0,3,1,70
1926,38,3,"far",0,0.7,1,75
1927,39,3,"far",0,2.5,1,75
1928,40,3,"far",0,1.65,0.55,30
1929,41,3,"far",0,4,1,75
1930,42,3,"far",0,2.25,0.35,45
1931,43,3,"far",0,0.4,1,45
1932,44,3,"far",0,0.4,1,45
1933,45,3,"far",0,0.5,1,45
1934,46,3,"far",0,1.75,0.05,35
1935,48,3,"far",0,1.5,1,30
1936,55,3,"far",0,0.5,0.55,35
1937,56,3,"far",0,3.5,1,65
1938,57,3,"far",0,1,1,75
1939,60,3,"far",0,1.4,1,0
1940,61,3,"far",0,1,1,12
1941,62,3,"far",0,0.6,1,12
1942,63,3,"far",0,0.2,1,12
1943,64,3,"far",0,0.3,1,12
1944,65,3,"far",0,0.6,1,12
1945,66,3,"far",0,0.6,1,12
1946,67,3,"far",0,0.6,1,12
1947,68,3,"far",0,0.6,1,12
1948,81,3,"far",0,1,0.75,45
1949,82,3,"far",0,1,0.75,45
1950,83,3,"far",0,1,0.75,70
1951,84,3,"far",0,1,0.75,45
1952,85,3,"far",0,1,0.75,70
1953,86,3,"far",0,1,0.75,45
1954,87,3,"far",0,1,0.75,45
1955,88,3,"far",0,0.75,0.75,45
1956,90,3,"far",0,1,0.75,45
1957,91,3,"far",0,1,0.75,45
1958,92,3,"far",0,1,0.75,45
1959,93,3,"far",0,0.5,1,45
1960,94,3,"far",0,5,1,230
1961,95,3,"far",0,6,1,403
1962,96,3,"far",0,8,1,600
1963,97,3,"far",0,6,1,403
1964,98,3,"far",0,6,1,460
1965,99,3,"far",0,6,1,345
1966,100,3,"far",0,6,1,430
1967,101,3,"far",0,3,1,86
1968,102,3,"far",0,5,1,230
1969,103,3,"far",0,0.5,1,75
1970,104,3,"far",0,3,0.35,160
1971,105,3,"far",0,0.3,1,45
1972,106,3,"far",0,5,1,60
1973,107,3,"far",0,2.19,1,75
1974,108,3,"far",0,2.5,1,75
1975,109,3,"far",0,3,1,30
1976,110,3,"far",0,1,1,45
1977,111,3,"far",0,0.58,1,20
1978,112,3,"far",0,3.75,1,75
1979,113,3,"far",0,0.88,1,30
1980,114,3,"far",0,1.31,1,45
1981,115,3,"far",0,3.75,1,75
1982,116,3,"far",0,0.5,0.35,70
1983,117,3,"far",0,0.58,1,20
1984,129,3,"far",0,1,1,40
1985,130,3,"far",0,1,0.75,45
1986,131,3,"far",0,1,0.8,45
1987,132,3,"far",0,1,0.9,50
1988,134,3,"far",0,0.2,1,45
1989,135,3,"far",0,1,0.8,35
1990,139,3,"far",0,1,1,35
1991,141,3,"far",0,0.5,1,35
1992,142,3,"far",0,4,1,50
1993,143,3,"far",0,4,1,50
1994,144,3,"far",0,1,1,35
1995,145,3,"far",0,1,1,35
1996,151,3,"far",0,1.5,0.675,45
1997,152,3,"far",0,2.25,0.63,45
1998,155,3,"far",0,5,0.95,76
1999,156,3,"far",0,3.67,0.95,65
2000,157,3,"far",0,2.04,0.765,35
2001,158,3,"far",0,1,1,35
2002,159,3,"far",0,2.25,0.63,45
2003,160,3,"far",0,1.5,1,35
2004,161,3,"far",0,0.75,1,35
2005,162,3,"far",0,1,1,35
2006,163,3,"far",0,1,1,35
2007,164,3,"far",0,0.5,1,35
2008,168,3,"far",0,0.7,1,35
2009,169,3,"far",0,1.75,1,35
2010,170,3,"far",0,0.5,1,35
2011,175,3,"far",0,0.5,1,35
2012,178,3,"far",0,0.7,1,35
2013,187,3,"far",0,2,1,35
2014,188,3,"far",0,1.5,1,35
2015,189,3,"far",0,3,1,35
2016,192,3,"far",1,4.25,0.75,160
2017,193,3,"far",0,4,0.6,80
2018,194,3,"far",0,4,0.65,60
2019,195,3,"far",0,1,0.8,60
2020,196,3,"far",0,1.4,0.5,45
2021,197,3,"far",0,0.4,0.9,50
2022,198,3,"far",0,4.25,0.7,85
2023,200,3,"far",0,1.75,0.6,35
2024,205,3,"far",1,4.5,1,60
2025,206,3,"far",0,3,0.75,175
2026,207,3,"far",1,6,1,80
2027,208,3,"far",0,3,0.7,60
2028,209,3,"far",0,3,0.7,60
2029,210,3,"far",0,1,1,12
2030,214,3,"far",0,1.5,0.9,35
2031,215,3,"far",0,1,0.9,35
2032,216,3,"far",0,1.5,1,35
2033,225,3,"far",0,0.4,0.95,45
2034,226,3,"far",0,0.4,0.95,45
2035,227,3,"far",0,1.25,0.8,35
2036,228,3,"far",0,1.25,0.8,35
2037,229,3,"far",0,1,0.7,35
2038,230,3,"far",0,0.75,0.7,35
2039,231,3,"far",0,0.75,0.85,35
2040,232,3,"far",0,7,0.85,98.8235
2041,233,3,"far",0,0.5,0.7,35
2042,234,3,"far",0,2.1,0.7,45
2043,235,3,"far",0,1.75,0.7,35
2044,243,3,"far",0,1,0.85,35
2045,244,3,"far",0,2.25,0.7,45
2046,245,3,"far",0,1,0.85,35
2047,247,3,"far",0,1.75,0.4,35
2048,251,3,"far",0,0.5,0.75,35
2049,252,3,"far",0,3,1,30
2050,253,3,"far",0,1.5,1,30
2051,257,3,"far",0,1,0.8,35
2052,269,3,"far",0,0.6,1,25
2053,273,3,"far",0,0.5,0.85,35
2054,274,3,"far",0,3,0.8,55
2055,275,3,"far",0,0.5,1,12
2056,282,3,"far",0,3,0.8,60
2057,284,3,"far",0,3,0.9,60
2058,285,3,"far",0,2,0.7,45
2059,287,3,"far",0,4,0.8,75
2060,288,3,"far",0,1.5,1,40
2061,289,3,"far",0,0.45,1,45
2062,291,3,"far",0,3,1,35
2063,292,3,"far",0,0.75,0.75,75
2064,293,3,"far",0,1,1,35
2065,294,3,"far",0,3.2,1,45
2066,295,3,"far",0,3.5,1,35
2067,296,3,"far",0,3.25,0.75,65
2068,297,3,"far",0,1,1,35
2069,298,3,"far",0,5.5,1,66
2070,299,3,"far",0,12,1,200
2071,305,3,"far",0,1,0.6,35
2072,313,3,"far",0,5,1,75
2073,314,3,"far",0,4,1,55
2074,315,3,"far",0,0.7,1,65
2075,316,3,"far",0,3,1,50
2076,317,3,"far",0,0.5,1,65
2077,319,3,"far",0,0.5,1,65
2078,320,3,"far",0,3,1,50
2079,321,3,"far",0,2.5,1,50
2080,322,3,"far",0,2,1,65
2081,329,3,"far",0,4,0.85,45
2082,330,3,"far",0,0.5,0.85,45
2083,331,3,"far",0,2.25,0.75,35
2084,333,3,"far",0,0.4,0.85,50
2085,334,3,"far",0,1,1,35
2086,341,3,"far",0,3,1,35
2087,342,3,"far",0,0.4,1,38
2088,343,3,"far",0,1.5,1,40
2089,344,3,"far",0,1,0.65,40
2090,345,3,"far",0,0.5,0.65,35
2091,351,3,"far",0,2,0.8,35
2092,352,3,"far",0,3,0.85,35
2093,353,3,"far",0,0.5,0.8,35
2094,356,3,"far",0,2,0.75,35
2095,361,3,"far",0,4,0.9,45
2096,362,3,"far",0,3,1,40
2097,363,3,"far",0,3,1,40
2098,364,3,"far",0,2,1,30
2099,365,3,"far",0,2,1,30
2100,366,3,"far",0,2,1,30
2101,367,3,"far",0,2,1,30
2102,368,3,"far",0,1,1,25
2103,369,3,"far",0,3,1,25
2104,370,3,"far",0,0.5,1,25
2105,371,3,"far",0,4,1,75
2106,372,3,"far",0,2,1,30
2107,373,3,"far",0,3,0.8,39
2108,374,3,"far",0,3,0.45,35
2109,375,3,"far",0,4,0.75,45
2110,376,3,"far",0,1.2,1,35
2111,377,3,"far",0,0.5,1,25
2112,391,3,"far",0,2.25,0.85,45
2113,392,3,"far",0,2,1,40
2114,393,3,"far",0,1,1,40
2115,394,3,"far",0,0.45,0.45,30
2116,395,3,"far",0,0.9,0.45,30
2117,397,3,"far",0,0.75,0.4,35
2118,399,3,"far",0,0.4,0.4,30
2119,401,3,"far",0,0.5,0.5,12
2120,408,3,"far",0,0.7,1,28
2121,409,3,"far",0,2.92,1,35
2122,410,3,"far",0,0.6,1,28
2123,411,3,"far",0,5,1,80
2124,412,3,"far",0,1.5,1,50
2125,413,3,"far",0,1.5,1,50
2126,414,3,"far",0,0.5,1,65
2127,415,3,"far",0,4.5,1,54
2128,416,3,"far",0,7,1,84
2129,417,3,"far",0,0.5,1,120
2130,418,3,"far",0,0.5,1,12
2131,419,3,"far",0,1,1,65
2132,431,3,"far",0,3.5,1,70
2133,432,3,"far",0,8.25,1,205
2134,434,3,"far",0,2.92,1,35
2135,436,3,"far",0,5,1,55
2136,437,3,"far",0,5,1,35
2137,438,3,"far",0,14,1,145
2138,439,3,"far",0,7,1,35
2139,440,3,"far",0,4,1,55
2140,441,3,"far",0,4.2,1,60
2141,442,3,"far",0,4.2,1,70
2142,443,3,"far",0,4.2,1,70
2143,444,3,"far",0,4.2,1,70
2144,445,3,"far",0,4.2,1,70
2145,446,3,"far",0,4.2,1,70
2146,447,3,"far",0,2,1,35
2147,457,3,"far",0,1,0.45,35
2148,458,3,"far",0,0.7,0.45,35
2149,459,3,"far",0,1,1,55
2150,461,3,"far",0,0.6,0.5,45
2151,463,3,"far",0,0.5,0.45,35
2152,466,3,"far",0,0.665,0.55,40
2153,469,3,"far",0,2.75,0.75,55
2154,471,3,"far",0,0.65,0.75,40
2155,472,3,"far",0,0.5,0.65,30
2156,481,3,"far",0,0.4,0.7,35
2157,482,3,"far",0,1.5,0.6,35
2158,483,3,"far",0,0.7,0.7,35
2159,484,3,"far",0,1.5,0.7,27
2160,485,3,"far",0,2,1,35
2161,486,3,"far",0,2,1,45
2162,487,3,"far",0,0.6,1,45
2163,488,3,"far",0,0.5,1,35
2164,494,3,"far",0,0.4,0.6,35
2165,495,3,"far",0,0.5,0.7,35
2166,496,3,"far",0,0.4,0.8,27
2167,497,3,"far",0,0.4,0.7,27
2168,500,3,"far",0,0.5,0.5,35
2169,501,3,"far",0,0.5,0.5,35
2170,505,3,"far",0,1,1,50
2171,507,3,"far",0,1,1,50
2172,513,3,"far",0,1.65,0.9,33
2173,524,3,"far",0,4.6,0.85,65
2174,533,3,"far",0,2.5,0.9,65
2175,534,3,"far",0,0.5,0.9,65
2176,538,3,"far",0,3.5,0.9,65
2177,539,3,"far",0,3.5,0.9,60
2178,540,3,"far",0,2,0.5,50
2179,541,3,"far",0,3.52,0.65,65
2180,547,3,"far",0.55,5,0.95,60
2181,548,3,"far",0,3.5,0.9,65
2182,549,3,"far",1,4.25,1,85
2183,551,3,"far",1,4.25,1,85
2184,552,3,"far",1,4.25,1,85
2185,554,3,"far",1,2,1,0
2186,555,3,"far",0,3,0.8,48
2187,556,3,"far",0,4.2,1,84
2188,557,3,"far",0,1.75,1,35
2189,558,3,"far",0,4.2,1,84
2190,559,3,"far",0,4.2,1,84
2191,560,3,"far",0,3,1,60
2192,561,3,"far",0,2.4,1,48
2193,562,3,"far",0,2.4,1,48
2194,563,3,"far",0,1.75,0.9,35
2195,564,3,"far",0,1.75,0.9,35
2196,565,3,"far",0,1.75,0.9,35
2197,566,3,"far",0,1.75,0.9,35
2198,567,3,"far",0,4,0.9,80
2199,568,3,"far",0,4,0.9,80
2200,570,3,"far",0,1,0.85,35
2201,579,3,"far",0,2,0.9,55
2202,580,3,"far",0,2.75,0.9,55
2203,581,3,"far",0,1.75,0.9,35
2204,582,3,"far",0,2.7,0.9,40
2205,585,3,"far",0,1.2,0.4,40
2206,586,3,"far",0,0.4,0.4,40
2207,588,3,"far",0,0.5,0.5,35
2208,589,3,"far",0,4,1,60
2209,590,3,"far",0,4,1,48
2210,591,3,"far",0,2,1,35
2211,592,3,"far",0,0.8,0.4,35
2212,593,3,"far",0,3.25,0.4,65
2213,594,3,"far",0,0.55,0.6,35
2214,595,3,"far",0,0.55,0.6,35
2215,596,3,"far",0,0.5,0.65,35
2216,598,3,"far",0,6.5,0.8,200
2217,606,3,"far",0,4,0.8,65
2218,607,3,"far",0,6.5,1,200
2219,608,3,"far",0,0.8,0.4,35
2220,616,3,"far",0,1.5,0.85,35
2221,618,3,"far",0,2.5,0.9,45
2222,620,3,"far",0,1,0.85,35
2223,621,3,"far",0,2.5,0.75,45
2224,633,3,"far",0,2.5,0.9,35
2225,635,3,"far",0,2.33,0.8,34.95
2226,636,3,"far",0,2.33,0.8,34.95
2227,637,3,"far",0,1.6,0.8,24
2228,638,3,"far",0,1.6,0.8,24
2229,639,3,"far",0,2,0.8,30
2230,640,3,"far",0,3,1,45
2231,641,3,"far",0,3,1,55
2232,642,3,"far",0,2,1,28
2233,643,3,"far",0,2.73,0.8,41
2234,644,3,"far",0,3,1,54
2235,645,3,"far",0,4.25,0.8,67
2236,646,3,"far",0,6,1,115
2237,647,3,"far",0,3,0.8,54
2238,648,3,"far",0,2,0.8,41
2239,649,3,"far",0,2,1,30
2240,650,3,"far",0,1.6,0.8,0
2241,651,3,"far",0,1.6,0.8,0
2242,653,3,"far",0,1.6,0.8,0
2243,654,3,"far",0,1.25,0.8,30
2244,655,3,"far",0,1.25,0.8,26
2245,656,3,"far",0,1.25,0.8,26
2246,657,3,"far",0,1.25,0.8,26
2247,658,3,"far",0,1.25,0.8,26
2248,659,3,"far",0,1.25,0.8,26
2249,660,3,"far",0,0.7,0.7,35
2250,661,3,"far",0,1.25,0.7,30
2251,662,3,"far",0,1.25,0.8,30
2252,663,3,"far",0,1.25,0.8,30
2253,664,3,"far",0,1.25,0.7,30
2254,665,3,"far",0,1.25,0.8,30
2255,666,3,"far",0,1.25,0.8,30
2256,667,3,"far",0,1,0.7,30
2257,668,3,"far",0,1,0.7,30
2258,669,3,"far",0,1,0.8,30
2259,670,3,"far",0,1,0.7,30
2260,671,3,"far",0,1,0.7,25
2261,675,3,"far",0,1.6,0.8,30
2262,679,3,"far",0,1.6,0.8,30
2263,684,3,"far",0,1.4,0.7,30
2264,685,3,"far",0,3.5,0.7,30
2265,689,3,"far",0,1.4,0.7,30
2266,693,3,"far",0,1,0.7,35
2267,698,3,"far",0,1.5,0.8,30
2268,699,3,"far",0,1.5,0.8,30
2269,701,3,"far",0,1.5,1,18
2270,702,3,"far",0,1.25,0.7,30
2271,703,3,"far",0,1.25,0.7,30
2272,704,3,"far",0,1.25,0.7,30
2273,705,3,"far",0,1.25,0.7,30
2274,706,3,"far",0,1.25,0.7,30
2275,707,3,"far",0,1.25,0.7,30
2276,708,3,"far",0,1.25,0.7,35
2277,709,3,"far",0,1.25,0.7,35
2278,710,3,"far",0,1.5,0.8,67
2279,711,3,"far",0,1,0.8,35
2280,712,3,"far",0,1,0.8,67
2281,713,3,"far",0,1.25,0.8,55
2282,714,3,"far",0,1.5,0.7,35
2283,715,3,"far",0,1.25,0.8,35
